201409015325665 	南华早报 	EDT13| EDT  	Pain of stasis 	"         没有文字档。    "
201409305306372 	大公报 	B01| 大公经济  	三和招股首日超购逾8倍 	"          本港加大力度推动基建项目，一众承建商当然有卖点。本港地基工程承建商三和建筑（03822）昨日首日招股即超购逾8倍；另一间工程公司雅骏亦将于今日（30日）起招股，而半导体制造商华虹半导体将于周五（3日）接力招股，分别集资最多1.1亿元及28亿元。 华虹周五招股集资28亿 三和建筑昨日宣布共发行1亿股股份，其中10%在港发售，招股价介乎1至1.5元，集资最多1.5亿元，每手入场费约为3030.24元，已于昨日起至下周二（7日）中午接受认购，10月16日正式挂牌。集团主席兼创办人刘振明表示，公司过去数年将业务发展重点迁移至澳门，惟本港政府加大发展十大基建后，认为发展潜力庞大，故决定再次将重点迁回至香港，并透过集资所得的大部分资金（约90%）用以购置机械及设备，提升公司竞争力。据招股书资料显示，三和建筑目前手头合约总值约13.5亿元，除其中的4.628亿元合约可能会延误外，余下的8.872亿元预期可入帐于2014至2015年财政年度。该股昨日首日招股，孖展认购录约1.4亿元，超购逾8倍。 雅骏下周派表集资1.1亿 另一只「工程股」——屋宇设备工程服务供应商雅骏（01462），将于今日起至下周二（7日）招股，共发行1亿股，每股作价0.7至1.1元，集资最多1.1亿元，每手入场费4444.35元，并于10月16日上市。据资料显示，集资所得的约60%将用作经营未来项目；约20%用于2018年3月31日前增聘30名员工；约10%用于未来3至5年提升电脑系统及软件；余下的则作一般营运资金。市场消息，以售开奶茶及七星茶驰名的衍生（06893）亦将于今天开始招股。 市场消息指，假期后的10月3日，半导体制造商华虹半导体会于当天起招股，发行约2.28亿股，集资最多27.9亿元，其于10月15日挂牌，高盛为其独家保荐人。 壹照明升7.2倍每手赚1.4万 本港灯饰及家具零售商壹照明（08222）配售上市，昨在本港陷入一片混乱中挂牌，不过并未受影响，开市报3.5元，收报4.1元，较配售价0.5元升7.2倍，成为今年升幅最高的上市新股（包括主板及创业板上市之新股），不计手续费，每手4000股，帐面赚1.44万元。集团主席许国钊于上市仪式后表示，虽然公司上市遇上占中，公司的主要店铺又位于湾仔，九龙新界区亦有店铺，暂时亦未见事件对旗下店铺经营有重大影响，公司将继续以专业态度经营业务，并对本港长远业务发展保持乐观。他称会继续密切留意占中事态发展。 此外，昨日截飞的内地女装连锁店拉夏贝尔（06116），市传公开发售部分近乎足额，将如期于10月9日挂牌上市。     "
201409025306373 	大公报 	B06| 投资全方位| 头牌手记| By 沈金  	升两日共涨十一点 	"          昨日港股继续好淡争持，恒指高位见二四八九一，升一四九点，低位为二四六九六，跌四十六点，收市报二四七五二，升十点。国企指数收一○九五八，跌四点。全日总成交六百一十八亿元，较上周五锐减一百九十五亿元。 人大常委会对香港政改问题一锤定音，香港的泛民「抢地呼天」，大喊「公民抗命」和「随时占中」。看来这一批反对派是要将香港的繁荣稳定来作赌注了。这对港股有何影响，尚待观察，但要是政治争拗挥之不去，香港的发展被泛民议员阻挠作梗，则港人的福祉必被葬送。投资也会受影响，对此大家都在密切注视事态的发展。昨日股市成交大减，估计与此有一定的关系。 公用股昨日表现稳好，凡大市前景欠明朗，必对公用股有利。电能升二元，中电升七角，煤气升八仙，电讯盈科升二仙， 港铁升五角， 都有买意。 升幅最大的蓝筹是联想，涨百分之三点五，次为电能，升百分之二点八，三为旺旺，升百分之二点一，四为中石油，升百分之二。此外，和黄升百分之一点七，也属不差。 下跌蓝筹中，濠赌股上榜。金沙跌百分之三点二，银娱跌百分之二点九，都跌得颇重。触发跌浪的主因是八月份澳门博彩收入按年下跌百分之六点一，为连续第三个月下跌，亦证明濠赌股已见顶，日后将要重新估值才知道「底」在何方。我头牌认为，现时仍然未是捞底的时候。 港股虽然连升两日，但恒指合共的进帐仅为十一点，可见大市步伐之迟缓。看来，上落市的形态暂时难以扭转，希望在个别发展的走势下，可以有轮流转的机会。个别有势的二、三线股，亦可能借助蓝筹无得炒的形势下集中火力「煲其一煲」。 沈金     "
201409235307167 	大公报 	K16| 港闻| 点击香江| By 李继亭  	习主席三个「坚定不移」提振港人信心 	"          在香港政改进入关键时刻之际，国家主席习近平会见了香港工商界访京团，在讲话时他强调了三个「坚定不移」：坚定不移贯彻「一国两制」方针和基本法、坚定不移支持香港依法推进民主发展、坚定不移维护香港长期繁荣稳定，中央对香港的未来充满信心。习近平主席的讲话铿锵有力，展现了中央对香港的亲切关怀、消除了港人对当前政治争拗的种种忧虑，更是直接提振了港人对未来发展的信心。香港市民有理由相信，只要各界团结一致、求同存异，香港的未来必会更加美好。 关心香港消除港人疑虑 在香港历史中， 「工商界访京团」历来都被赋予了重大的政治意义。这不仅仅是因为「访京团」成员的代表性、「重量级」，而在于国家最高领导人都会借接见之机会，发表对香港未来发展有重要决定性影响的讲话。 例如，八十年代与九十年代的数次「工商界访京团」，在香港的回归、平稳过渡发挥了积极的重要作用。回归之后，公众印象最深刻的要数十一年前，也即二○○三年的那一次，当时国家领导人胡锦涛亲自接见，并阐明了中央对香港的方针政策和立场态度，为当时的香港政治困局打开了新的局面。因此， 「工商界访京团」的筹组、成行、会面、回应等等，都必然会成为香港各界高度关注的内容。 事实上，此次的「工商界访京团」可以说是近十一年来层次最高、规模最大的一次，并同时获得最高领导人习近平主席的接见。习近平主席期间发表的讲话，包含了中央对香港当前形势的立场与态度，也包含了对解决这些问题的方针与政策，可以说全面且具有针对性，值得香港各界仔细解读、认真去理会。 第一，强调香港「不可替代」的作用与地位。据新华社的通稿，会上习近平认真听取了访京团部分成员的发言，习近平指出，再过几天就是中华人民共和国65年华诞。65年来，在中国共产党领导下，我国发展取得了举世公认的巨大成就。 在这一过程中，香港与祖国风雨同舟、命运相依，发挥了独特的重要作用。香港回归祖国以来， 「一国两制」在香港的实践日益深入，香港保持了社会繁荣稳定。习主席强调的「风雨同舟」、「命运相依」，都是在说明香港在中央眼中的不可替代作用与地位；同时也是在指出，国家的发展对香港的至关重要作用。 第二，强调国家对香港的政策不会改变。习主席强调， 「一国两制」是国家的一项基本国策。不断推进「一国两制」事业，是包括香港同胞在内的全体中华儿女的共同愿望，符合国家根本利益和香港长远利益，也符合外来投资者利益。办好香港的事情，关键是要全面准确理解和贯彻「一国两制」方针，维护基本法权威。中央对香港的基本方针政策没有变，也不会变。「中央政府将坚定不移贯彻『一国两制』方针和基本法，坚定不移支持香港依法推进民主发展，坚定不移维护香港长期繁荣稳定。我们对祖国和香港的未来充满信心。」 习主席所强调的三个「坚定不移」，正是切中了香港当前的一些核心问题。有人一直在散播舆论攻击中央政府在政改上的态度，意图动摇港人对「一国两制」的信心、动摇习主席的这段讲话，正正是要消除各界的疑虑。在政改问题上，中央坚定不移支持推进民主发展；而中央对港的「一国两制」方针绝不会改变，港人无需对此忧虑；更为重要的是，中央对香港未来的发展充满信心，不会因为一时的争拗而出现动摇，尤其是在当前「占中」等挑战中央的违法行为面前。这些都是极其正面的讯息，港人应当感到乐观与振奋。 提醒香港需讲原则顾大局 第三，强调香港各界应「讲原则顾大局」。新华社通稿报道，习近平充分肯定包括香港工商界、专业界人士在内的广大香港同胞为国家发展和香港繁荣稳定作出的贡献，希望香港社会各界齐心协力，在中央政府的大力支持以及行政长官和特区政府带领下，共同开创香港更加美好的未来，为国家的现代化建设和中华民族伟大复兴作出新的更大贡献。这是带着显而易见的殷切希望。 一如全国人大常委会委员长张德江昨晚宴请访问团时指出的，习主席殷切希望大家继承和发扬爱国爱港的光荣传统，在实现自身发展的同时，继续支持国家改革开放和现代化建设；在事关国家主权、安全、发展利益和香港长期繁荣稳定的重大问题上，讲原则、顾大局，坚决反对违反基本法和损害香港法治的言行；全力支持行政长官和特区政府依法施政，为维护香港良好的营商环境发挥引领作用。这已是非常清晰的阐释，香港各界应当从中明白， 「讲原则顾大局」不仅是现实需要，更是各界的工作和任务，否则，香港将难以从政争泥淖中自拔，什么发展一切都是空谈。 习近平主席昨日的讲话，语重心长，意味深远，从国家和香港共创辉煌的角度，深刻阐释了中央的治港方略，体现了对广大香港同胞的亲切关怀，更是消除了疑虑，提振了市民对未来发展的信心。香港各界应当以实际行动团结和带动身边的人士，凝神聚力，发展经济，改善民生，依法有序推进民主，维护社会和谐稳定。这是香港唯一的出路。     "
201409260050067 	文汇报 	A16| 社团新闻  	河源社总国庆会董就职联欢 林武曾德成陈永棋彭建文蒋乐仪等主礼 吴惠权蝉联主席 	"          香港文汇报讯（记者 沈清丽）香港河源社团总会昨晚假九龙湾国际展贸中心隆重举行庆祝中华人民共和国成立65周年、该会成立15周年暨第六届会董就职典礼联欢晚会。大会筵开90席，逾1,000人欢聚见证，场面盛大，喜庆满堂。全国政协委员吴惠权蝉联主席。他致辞时表示，该会将一如既往与广大香港市民一起高举爱国爱港旗帜，为香港繁荣稳定继续贡献力量，为实现「中国梦」而努力奋斗。 大会冠盖云集，中联办副主任林武，民政事务局局长曾德成，全国政协常委、香港广东社团总会主席陈永棋，河源市委副书记兼市长彭建文，广东省委统战部常务副部长蒋乐仪，全国政协委员、立法会议员谭耀宗，新界乡议局主席刘皇发，全国政协委员、香港中华总商会会长杨钊，全国政协委员、香港客属总会主席梁亮胜，中央统战部三局巡视员李新乐，外交部驻港特派员公署领事部副主任胡小兰共同主礼。 李汝求刘林王珺王小灵陈旭斌等与会 与会嘉宾还有中联办社团联络部部长李汝求、新界工作部部长刘林、台湾事务部副部长王珺、九龙工作部副部长王小灵、港岛工作部副部长陈旭斌，河源市政协主席龚佐林、市委统战部部长张丽萍、市政协副主席张国权等。 吴惠权：中华儿女为国家成就自豪 吴惠权致就职辞时表示，新中国成立65年来，面对不少严峻考验和挑战，但凭着自强不息的精神，在各方面都取得举世瞩目的辉煌成就。现时国家科技经济突飞猛进，人民生活水平不断改善，综合国力、国际竞争力、国际影响力迈上大台阶，中华儿女都为国家取得的巨大成就感到自豪。 他续说，河源社团总会成立15年来，在创会会长利焕南等乡贤的无私奉献下，从无到有、不断团结发展壮大，现已拥有3万多名会员，属会包括河源市五县一区的同乡会。近年该会积极吸纳高素质包括博士、硕士及大学生等「80后」、「90后」年轻生力军，薪火相传。 该会爱国爱港爱家乡，大力支持特区政府依法施政，积极组织乡亲会员参与本港社会事务和公益慈善，例如「保普选、反占中」大联盟签名及「8．17大游行活动」，积极拥护全国人大常委会关于2017年普选行政长官的决定，期望本港各界能在香港基本法和全国人大常委会有关决定的框架上，携手实现2017年普选行政长官。 社总贡献获曾德成刘林彭建文肯定 主礼嘉宾曾德成、刘林和家乡领导彭建文先后致辞，充分肯定和赞扬河源社团总会广泛凝聚团结乡亲，为香港繁荣稳定作出努力和贡献。曾德成提到全国人大常委会的决定，强调本港政制发展迈出重要一步比原地踏步好，希望社会凝聚共识，依期落实普选。刘林指，该会爱国爱港爱乡，支持家乡建设，为香港繁荣稳定作出卓越贡献。刘林相信，该会在新一届会董带领下，会务将更兴旺。彭建文指出，该会经常组织香港乡亲及各界友好返乡投资兴业和观光考察，为推动家乡经济社会更快发展作出巨大贡献。 该会第六届会董包括创会会长利焕南，首席会长简松年，主席吴惠权，执行主席何志强，常务副主席邬润辉，副主席叶小帆、罗济全、简汝谦、黄敬、郭建生、黎国光、彭火先、张宇明、陈智健、马超环、黄少华、张锦兴、郑伦光、邓振强、吴永东，秘书长陈智健（兼），副秘书长何金媚、佘继泉、林绚琛、黄美才、陈思远、陈静涓、黄江平、温小娅、程晓梅、杨鹏、郑小庆、戴震威等。     "
201409220340074 	太阳报 	B06| 财经| SUN MONEY  	SUN MONEY：今年十月又爆股灾？ 	"          金融海啸六周年刚过去，但「心水清」的股民应意识到，传统「股灾月」的来临原来已进入倒数阶段。港股近日反覆，曾一度连跌8日，但今年十月或见沪港通开闸，跌市阴霾减低。「十月股灾」会否兑现？看看两位一向被认为股市淡友的专家如何解码！ 十月被称为传统「股灾月」，因历年多个大型金融危机均于十月爆发：八七年股灾、九七年亚洲金融风暴，以及○八年金融海啸。 八七年单月泻逾四成 ○八金融海啸期间港股单月泻幅最少逾22%，不过，跌幅最高的要数八七年股灾，单月急挫逾43%，跌市成灾的震撼，叫股民至今仍犹有余悸。 本月三日，港股升至25,317.95点的高位后随即转跌，其后连挫8日，最大单日跌幅达485点，恒指至今已较月初高位累跌约4%，可谓元气大伤。 罗家聪：应该冇咁快见顶 前诺贝尔经济学奖得主席勒（Robert Shiller）早前以其发明的周期调整市盈率（CAPE）作技术分析，称美股出现崩盘先兆，但有港版「末日博士」之称的交银香港首席经济及策略师罗家聪称，该指数只能反映市场贵价与否，且不相信股灾即将来临。 估计先挟高两成 他指，美股两大指数目前的市盈率跟历史平均水平相约，仅16至18倍，但过往出现金融危机时，其市盈率最少逾20倍。即使近日iPhone 6及阿里巴巴集团（美股：BABA）上市带动美股气氛高涨，但纳指现估值未见异样。 反观港股，罗家聪认为「应该未咁快见顶」。他称，「个市啱啱先开始升，跌返落嚟，都系因为之前升得太急，要调整吓，搵啲借口炒上炒落啫。睇个势，依家似系做紧脚。我估跌到23,800至24,000点左右嗰阵，再挟高返两成啦，到时先至有条件出现股灾。」 他又指，港股自下半年起的波幅确有扩大，但重申今年「十月股灾」机会微。 无人睇淡是先兆 他又说：「个市跌穿23,800点先惊都未迟。以图表分析，明年初先会出现跌市，况且股灾唔一定喺十月发生。当无人再睇淡个市，听『股灾』听到厌，同埋好似○七年咁 ，一打开报纸就见到好多投资讲座，通常股灾就嚟真！」 史理生：港股届下跌周期 自七○年代起已投身金融界、被冠名「熊潮疯」的金荣财富管理董事总经理兼首席基金经理史理生坦言，他相信港股今年十月有70%机率出现大跌市，但未肯透露预期跌幅。「我觉得个市喺月初已经见顶，中期升浪已暂告一段落，港股已进入下跌周期，有反弹、无上升。」 他更以阴谋论预告今次将为「外国势力有计划地展开的掠夺性金融战」，更形容情况「有如当年亚洲金融风暴」。何以见得？ 史理生说：「港股当日（九月三日）嘅期指未平仓合约总数突然急增近5,000张，另一边厢，以技术分析嚟睇，其实港股当日突破利好，理应可以升得更高，惟翌日（九月四日）却已掉头下跌，可见背后应该有大户出手压低个市。」 屠牛潮尚未完结 近期各大外资投行，以及国际评级机构穆迪先后发表报告指，本港政治争拗持续成为市场利淡因素，史理生认为这解释了何谓「有预谋地」借「占中」来打击本港金融稳定。对于沪港通，他则认为市场已大致消化，故只属中长线利好因素，料未能抵销短期跌势。 他又补充，在港股连跌8日期间已杀掉逾7,000张牛证，但目前牛证仍占牛熊证市场约七成，大部分散户继续看好后市，所以短期内应仲未杀够。 史理生称，「当巨型IPO阿里巴巴嘅上市为股市带嚟高潮后，资金好可能会迅速撤离或避险。」 金融海啸轮证一夜丧 纵横股海近三十年的禢先生，经历过股市大小风波。讲起当年三大股灾，其中最印象深刻的始终是六年前的金融海啸。「正所谓『先叫你疯狂，后叫你死亡』。 当年股灾真系嚟得好快好突然，一夜间好多人损失惨重。最伤就系买窝轮、牛熊证嗰啲，好似我有啲朋友都全军覆没、焦头烂额，当时要被迫不问价离场。」 散户：平常心面对 虽然禢先生一向投资稳健，在海啸期间未有受大影响，但亦坦言难免伤感。 「当时市场气氛好差，连汇控（00005）咁大间外资银行都受牵连，你就知（情况）几严重啦。唔少证券行都受影响，海啸初期少咗好多散户落去睇市。就算系海啸后呢几年，券商呢盘生意都无以前咁易『捞』！」 他强调「食得咸鱼抵得渴」，经历过多次股灾后，即使股灾今年真的再来，他也会继续以平常心面对，因为对于信奉价值投资的他而言，「买股就好似跑马拉松咁，路遥知马力，所以要投资优质蓝筹股，长远先可以取胜。」 港股25%机会跌市 虽然三次大型股灾均于十月出现，但在过去三十年间，股灾出现比率仅一成。统计过去二十年的十月大市走势，美股和港股都是升多跌少，跌市机率分别只有30%和25%。 若再深入分析，以九、十月连续两个月的股市走势来看，美、港两地均以「连升两月」及「先跌后升」的机会率占大比数，且自○九年起的十月，其实两大股市都以升市为主。因此，以统计角度来看，「十月股灾」的说法似乎未有明显的数据支持。    "
201409115314870 	香港经济日报 	B06| 投资理财| 经济与投资| By 石镜泉　经济日报副社长兼研究部主管  	果如是跌！？ 	"          　　昨日恒指劲跌485点，期指则跌515点，低水70点。如果昨晚美股续跌，港股今日会无乜运行。 　　中秋市跌，应了李白的：床前明月光，疑是地上「伤」。阁下信又好，不信又好，笔者印象中，中秋往往是股市、汇市大变的日子。 　　于今年8月25日，当恒指已升破250时，笔者在经济通的选股情报栏却提出： 253、249、247、241 　　这4组数字，将主宰今周的恒指走向，尤其是今周为期指结算周，好淡友都会有些拼搏。 　　恒指一日未收企25300点上3天，后市仍危。 　　如今日（25日）收于249下，要看247能否守，如247失守，好友今仗最后防线在241。此一位也失，确认恒指将进入一次调整期，结束日会在9月底。 　　各位估几时会开始占中？恒指会怎样。笔者今周二（8月26日）起去北京，不是开人大，是逛书展，可能无稿，但如有突变，始自北京发稿评市。 　　股市就是要「估」市，任何估，都不可能次次估到，但要估准啲，就必要有其法。笔者较倚重的法，在恒指言，是周期理论，笔者信月圆夜，变化夜。当然周期理论不是这么简单的只数数日子，还要有一些其他理论去支持，去印证，就好似侦探捉贼，你断不可能因一个人在现场，就当他是真凶，还要看不少指标才可。要学，可参加由本报经济商学院办的Jake Bernstein讲座。 　　Jake Bernstein是国际知名的期货分析专家、交易员和作者。他写过超过44本书，和众多的研究报告和市场通讯，内容涵盖期货和股票市场分析，交易员心理学，和经济趋势预测。Jake Bernstein是《Jake Bernstein期货交易周刊》市场通讯的发行者，此刊物自1972年开始每周发行至今。他从1968年开始交易期货和股票，经常登上美国和加拿大的电视和电台节目，也经常在美国、加拿大、欧洲和亚洲讲课。他的预测和观点经常被金融财经刊物和网站引用，并为众多领域的客户提供谘询服务，客户包括全球规模最大的对冲基金、经纪商、市场分析师、银行与专业交易者。他的市场建议受到世界各地的场内交易员、职业交易员、基金经理的称赞。 　　Jake Bernstein演期9月18日周四晚6：30至10：00，怡东酒店，门票1,488港元，不是贵。昨日期指跌500多点，能及时艺成，就算昨日只赚到100点，一点50元计，已是5,000元，够学费有余。详情请浏览：www.etbc.com.hk/e479.html或致电2880 2442查询。 　　恒指昨日之跌，对一些技术分析者言，是很必然的，而非不可估的，起码谢荣辉兄在其9月6日的通讯内，就有这个预期（见下文）。 恒指4浪调整即将展开 　　周线图上，恒指上周不但没有进一步下跌，反而以阳烛靠近于多年新高收市。虽然如此，但不代表短线有很多的上升空间，原因是，过去两星期的阴阳烛形态为「最后破脚穿头」，预示短期升势可能接近尾声。2012年及2007年恒指分别在21760及31958见顶之前的一星期，就出现了「最后破脚穿头」的形态（图一）。 中线迈向26300或26900点 　　然而，即使上述的见顶先兆成真，也不预期恒指会大幅下跌，因为有以下的强势背景： 　　第一，自今年6月展开升浪以来，20星期保历加通道的上限线持续向上延伸，加上ADX线也跟随爬升，反映恒指仍处于中期单边升势； 　　第二，在平均32星期循环低位周期的尾段，恒指仍持续创新高，升势之强，不言而喻； 　　第三，自从上破24111的重要顶部之后，恒指的调整浪底是一浪高于一浪，近期两个调整浪底先后是24190及24576。倘若短期内所出现的调整最终保持在这个底部支持区，甚至24111的顶部支持位之上，则大涨小回的中期单边升势将维持不变。 　　从月线图看（图二），31958至10676整组跌浪的0.618倍反弹目标是23828。在2010年10月至2013年12月的三年内，恒指多次尝试确切冲破这个黄金比率阻力也不得要领，直至今年7月才正式以大阳烛将此突破，继而产生中线向好的讯号。有鉴于此，恒指中线将有机会迈向26387的反弹浪顶阻力，以至0.764倍反弹目标26935。 　　月有阴晴圆缺，股有高低起伏，但总有个规律，能掌握到这规律，买卖股票就有个谱模，生生死死都知何所解。    "
201409295304319 	am730 	A56| 娱乐  	林峯：估唔到香港出现呢个画面 	"          无线剧集《使徒行者》将播出大结局，林峯、佘诗曼一起出席造势活动，林峯表示，估不到外间对《使》剧反应这么好，问他有否信心夺「视帝」，林峯说：「有大家认同已经好开心，不过之后仲有其他剧集推出，我都有信心，若果公投应该仲大机会。」谈到「占中行动」，林峯说：「我了解事件，希望大家用和平途径去表达意见，睇到新闻觉得好震撼，估唔到香港会出现呢个画面。」    "
201409010050207 	文汇报 	A12| 人大通过政改决定  	各界：政改符法理情 吁讨论返正轨 人大决定严格按照基本法规定 尊重主流民意 	"          香港文汇报讯（记者 郑治祖、解玲、高丽丹、张聪、张议元、陈佩君）全国人大常委会昨日以全票通过香港政制发展决定，明确规定香港特区行政长官普选框架，包括提名委员会按照现行选委会维持1,200人及四大界别比例不变等。香港社会各界昨日指出，人大常委会严格依照香港基本法的相关规定，又符合香港作为一个行政区域的实际情况，并充分尊重香港的主流民意取态，是「合法合理合情」的理想方案，盼决定可令香港社会有关政改的讨论重回正轨。 唐英年：一步一脚印优化 全国政协常委唐英年昨日支持全国人大常委会的决定。他形容，这是香港民主政制发展的重要里程碑，认为香港民主应该依循「一步一脚印」的方式发展，按照香港基本法原则，视乎香港的实际情况，选出「爱国爱港」的行政长官，「我相信中央是坚定不移，按照香港基本法，推动香港民主政制发展。香港可在2017年普选行政长官，并在2020年可普选立法会。」 他直言：「我明白今日人大常委会通过的决定草案，对一些人而言并非最理想，但这并不是一个终极方案。民主不是一步到位，亦不应一成不变，而是跟随社会演变而不断优化。人大常委会于2004年对（香港）基本法的解释正好是一个重要的依据。按照解释，选举安排仍然有不断优化的空间，这是香港民主发展的进程。」 余国春：厘清港基本法条文 全国政协常委余国春昨日表示，他极力支持全国人大常委会通过政改的决定。提委会过半数推选候选人体现均衡参与原则，任何有志参选特首者都可以向四大界别争取选票，只要其提出的政纲和理念可以得到过半数提委支持即可参选，这正体现选举的公平公正。 他指出，人大常委会昨日的决定，进一步厘清了香港基本法的有关条文，可令少数偏离香港基本法框架的讨论因此回归框架内续理性讨论，而只有在框架内凝聚共识，互相支持及谘询，就可以实现2017年香港「历史性普选」，达成大家「一人一票」选特首的心愿。 余国春强调，香港家园应靠大家同心协力共同维护，不应有如此多争拗，令香港社会止步不前，希望立法会和各界全力支持今次人大常委会决定，完成这一历史性任务。 叶国谦：涵盖未来特首选举 港区全国人大代表叶国谦昨日说，决议文件写明提委会要「按照」选委会组成，与人大常委会在2007年的决定一致，「由于今次与2007年时空不同，今次是落实普选，人大常委会决定具执行性。是次决定不单关乎2017年特首普选，而是涵盖今后的特首选举。」 蔡毅：盼反对派听取民意 港区全国人大代表蔡毅昨日强调，行政长官候选人须获得提委会全体委员过半数支持，能够确保候选人获得社会各界的广泛支持，拥有一定认受性，并批评反对派视「保证反对派必须『入闸』」为最佳方案，「目前是一个非常关键的时刻，希望反对派能够听取民意，不应剥削全港选民的投票权利。若反对派否决方案，最终会成为历史罪人。」 雷添良：定框架消除争议 港区全国人大代表雷添良昨日表示，人大常委会昨日决定有助定下香港政改的原则和框架，借此消除争议，使余下时间可聚焦和朝正确方向落实普选安排，「出席的（人大）常委以全票通过，足见中央政府对在香港落实普选的诚意和支持。2017年『一人一票』选特首是广泛市民的愿望，香港要珍惜这次机会，让民主继续在香港发展，让香港的繁荣稳定得到实现，让立法会全体议员可以用普选形式产生。」 他表示会全力支持人大决定，并希望香港各界以大局为重，不要争拗，凝聚共识，在未来的日子把工作做好，圆香港广大市民的普选梦，「我亦相信清晰而强大的民意会起关键作出。150万人已发声支持，其他沉默大多数亦要起动发声，把意愿和讯息带到立法会。」 颜宝铃：符特区实际情况 港区全国人大代表颜宝铃昨日说，决定既严格依照香港基本法的相关规定，又符合香港作为一个行政区域的实际情况，更充分尊重香港的主流民意取态，是合法合理合情的理想方案。决定规定特首候选人须获提委会过半数委员提名，体现了机构提名中少数服从多数的集体意志；决定规定特首候选人数目为2人至3人，有利于规范选举秩序，提高民主效率。 她期望，香港社会应集中精力商讨参选人「入闸」门槛、四大界别组成及选民基础等实施细则，以求尽快凝聚共识，推动2017年顺利实现普选特首这个共同目标，「『占中』绝对危害香港，影响香港国际形象，令香港更撕裂，社会动荡，经济受损，希望大家理性商讨，不要自毁家园。香港警察一定要依法办事， 以香港的繁荣稳定为首要任务。」 蔡德河：勿采取违法抗争 原全国政协委员蔡德河昨日表示，是次全国人大常委会作出的决定，对推动香港民主发展，成功实施「一国两制」，依法落实2017年特首普选，具有重大意义，「本港广大市民，为了香港好、国家好，都要拿出政治勇气和智慧，本着对历史负责的负责态度，在香港基本法和人大常委会决定的基础上，继续理性务实探讨，凝聚共识，放弃无谓政争，千万不要采取违法抗争，与中央和特区政府一起努力，实现2017年『一人一票』选特首的目标。」 李应生：毋须再猜测争拗 香港中西区各界协会会长、中药界首长李应生昨日指，支持和欢迎全国人大常委会通过的决定。该决定令香港基本法更加明朗化和更具落实性，令社会毋须再猜测及争拗。 他强调，提名委员会的四大界别，代表了均衡参与，可以代表到香港的基本构成，不按此原则选提委才有失公平，而任何一个委员会的决定一定是过半数才可以确定，立法会都要三分之二通过立法，提委会过半数提名候选人合情合理，反对派亦可通过参与提委会选举争取民主。 李应生指，支持决定是因为这是香港百多年来第一次可以实现普选，如果可以顺利实现2017年普选将是一次很大的跃进，是本港历史上的一个重要里程碑。如果错失这次机会，如李飞副秘书长所讲，不一定5年后就会再有机会。     "
201409020030150 	星岛日报 	B14| 星岛投资王| 牛熊事件簿| By 金易得  	润泥见五元吸纳 	"          　　美国假期前，港股昨日窄幅上落，占中在即，大专生酝酿罢课，政治环境令投资者观望，加上内地8月官方制造业PMI及汇丰中国PMI双双回落，恒指昨日收升10点报24752点，成交跌至619亿元。不过，数据差亦可当好消息，期望政策更放松，沪综指仍能升0.8%报2235点。 　　内地打贪持续，大大影响澳门博彩收入，8月按年下跌了6.1%，金沙（1928）跌3.2%，幸而友邦（1299）及公用股支撑恒指。瑞信唱好风电股，华能新能源（958）升3.2%。 水泥需求持续上升 　　下半年向来为水泥业的旺季，内地已加快保障房及基建建设，新型城镇化发展持续，加上内地政府正逐步整合水泥业，对水泥股股价有支持。水泥业于下半年将实行更严格的差别电价政策，加速淘汰落后产能，润泥料可受惠。内地城市相继确认松绑楼市限购令，房地产投资有望回暖，水泥需求料可持续上升。 　　华润水泥（1313）主要市场位于广东及广西等需求较强的省份，地区优势明显.今年上半年营业额151亿元，按年增17%；盈利20.5亿元，增长79%，每股盈利31.5仙。 受惠售价改善，上半年毛利48亿元，增加62%；综合毛利率31.9%，上升8.8个百分点。 期内，水泥、熟料及混凝土的平均售价为每吨355.7元、每吨279.1元及每立方米418元，分别增加18.4%、18.7%及11%。 　　上半年，公司完成兴建一条水泥粉磨线及三座混凝土搅拌站，令水泥及混凝土总年产能分别增加100万吨及170万立方米。截至6月止，水泥、熟料及混凝土的年产能分别为7,650万吨、5,100万吨及3,780万立方米，至年底将分别增至8,050万吨、5,410万吨及3,720万立方米。 德银评行业首选 　　德银指，明年中国南部将新增两条熟料生产线，因此，中国南部明年的利用率或达至纪录高的96%，高于今年的85%。 此意味着水泥很可能出现短缺，推高未来数年的平均销售价格（ASP）。因此，该行分别上调华润水泥2014/15/16财年盈测14%/10%/6%。目标价升至7.25元，评级「买入」，为行业首选。 　　瑞信上调润泥今年盈测7%，以反映SG&A开支较低。但鉴于其营运资金管理较差，将华润水泥目标价降至6.7元，维持「跑赢大市」评级。润泥估值不贵，低吸理想价位是5元附近。     "
201409300290017 	成报 	C05| 娱乐  	李蕙敏吁理性处理占中 	"          李蕙敏昨日往新城接受娱乐旗舰店访问，宣传新歌《记得》。穿着一身红衣的李蕙敏显得十分醒目，透露她的新碟是精选加新歌，希望大家重温经典之余，亦可欣赏她的新歌。 10月4日是李蕙敏的生日，早前她和一众好友一起庆祝，还一起切烧猪蛋糕，她坦言：「十分感激一班好友，今年的确是很丰盛的一年，我的愿望就是新碟受到大家的肯定。」又透露，近日都是忙于工作，亦有留意占中新闻，希望大家以理性方式处理。    "
