"Twitter ID",Text,"Profile Image URL",Day,Hour,Minute,"Created At",Geo,"From User","From User ID",Language,"To User","To User ID",Source 
121815973375377409,".@k_l_h_j Yes trust the CBO. Those predictions are always right. I appreciate my #tools like you believing though! GP #OWS #tcot #tlot #cspj",http://a3.twimg.com/profile_images/1414133881/BARRY_HAT_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:05",N;,Barry_O44,262775514,en,k_l_h_j,382233343,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;" 
121815976349151232,"Ron Paul calls Occupy Wall Street a ‘legitimate effort’ | The Raw Story: http://t.co/jYgWm9uT #OccupyWallStreet #OWS #Occupy",http://a0.twimg.com/profile_images/1299179875/13b6a3d0-68f4-471e-8ec9-8574d7926115_normal.png,2011-10-06,5,16,"2011-10-06 05:16:06",N;,Findantruth,237944766,en,,0,"&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;" 
121815998574772224,"RT @AnonymousIRC: Matter of time: CIA-trained NYPD in riot gear attacking peaceful students and high-school kids. *All* Media will have fun with that \o/ #OWS",http://a2.twimg.com/profile_images/1550043775/book_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:11",N;,Beal187,388113368,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816000097288192,"@Apple became huge because they make ACTUAL STUFF that ppl use to do things. Wall St makes FICTIONS. #ows #occupywallstreet",http://a0.twimg.com/profile_images/349441316/medogbar_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:12",N;,phillipanderson,3526378,en,apple,351226499,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816001586278400,"RT @LJSearles: RT @OccupySF: Sixty Department of Public Work's Trucks just showed up. Come now. Call media! #OccupySF #OWS   #p2",http://a1.twimg.com/profile_images/1494949928/26901b4e-9145-4634-b08e-ed5f6d41552c_normal.png,2011-10-06,5,16,"2011-10-06 05:16:12",N;,INTLRevolver,222443625,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816007521222658,"RT @jeremyscahill Tonight at #OWS, I met teachers, nurses, students, autoworkers, plumbers. All have jobs &amp; bills &amp; made time to protest.",http://a2.twimg.com/profile_images/1436032171/Bellanerdette4_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:14",N;,bellanerdette,229693821,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816013519073280,"#OWS. Pô, pensei que fosse na Grécia mas era a polícia de NY. Td a lesma lerda. Pq pobre qd nasce c/instinto assassino.. (Veraneio Vascaína)",http://a3.twimg.com/profile_images/1244424429/avatar1_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:15",N;,guaracybm,119027932,pt,,0,"&lt;a href=&quot;http://choqok.gnufolks.org/&quot; rel=&quot;nofollow&quot;&gt;Choqok&lt;/a&gt;" 
121816014307590144,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a0.twimg.com/profile_images/1567644000/wallstreetme_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:15",N;,spacefroot,104631501,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816015167438848,"RT @TheNewDeal: Where were the police when teaparty &quot;patriots&quot; were bringing loaded guns to political events? #NYPD #OccupyWallStreet #OWS #p2",http://a0.twimg.com/profile_images/1520487152/New_Orleans_Saints___Who_Dat__by_Coldfire_Graphics_normal.png,2011-10-06,5,16,"2011-10-06 05:16:15",N;,markwhitt1,281633180,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816018300571648,"RT @findantruth: Rep. Kucinich: ‘Occupy Wall St.’ protest is making a difference | The Raw Story: http://t.co/ow7q2oz1 #OWS #Occupy",http://a0.twimg.com/profile_images/1574347965/600px-MO-supp-Z.svg_normal.png,2011-10-06,5,16,"2011-10-06 05:16:16",N;,TheZparty,419578531,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121816020850720768,"RT @McBlondeLand: The New York Daily News with cops and protesters in photos and video. http://t.co/KTHzCYRn  #OWS  #99ers",http://a2.twimg.com/profile_images/1439588796/Untitled-2-6_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:17",N;,watergatesummer,23255681,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816022343876608,"RT @OccupySF: We just received this notice from the City police - http://t.co/A8EwJ24Y | Please come to the camp immediately. We need everyone! #OWS",http://a1.twimg.com/profile_images/1194590191/tongue_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:17",N;,melanie0010,387306944,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121816025787416576,"RT @azmoderate: Govt of the ppl, by the ppl &amp; for the ppl requires the ppl to get involved &amp; hold govt accountable to our needs, not corporations #OWS",http://a3.twimg.com/profile_images/1545817124/mlk_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:18",N;,HenryZeniewicz,278333314,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816029688111104,"&quot;Occupy Wall Street, another futile peasants’ protest&quot; - - http://t.co/ifE2eWZp #OWS #OccupyWallStreet #OccupyWallSt",http://a0.twimg.com/profile_images/1523737018/picture-1963_normal.gif,2011-10-06,5,16,"2011-10-06 05:16:19",N;,AndyDiogenes,384235230,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816035505602561,"RT @hadearkandil: (Re)confirmed 2day, as an #American, I recognize no democracy here. This is a police state &amp; we live by law of fear. &amp; #OWS will continue.",http://a1.twimg.com/profile_images/1550928401/DF_normal.png,2011-10-06,5,16,"2011-10-06 05:16:20",N;,J4LYN,411013712,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816036180901888,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a2.twimg.com/profile_images/1509387615/DSCF0056_normal.JPG,2011-10-06,5,16,"2011-10-06 05:16:20",N;,AcePants,268710731,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816048768000000,"RT @WeOccupyAmerica: #OWS protesters beaten, clubbed, stomped. http://t.co/DReauWll Video from inside paddy wagon.",http://a2.twimg.com/profile_images/582772941/DALE1_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:23",N;,ishtarmuz,41082290,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816049447469056,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a0.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2011-10-06,5,16,"2011-10-06 05:16:24",N;,sandra1672,405696783,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816051808874496,"RT @TimothyChutes: Everyone talks about all the change with the #ArabSpring, but I bet the media will ignore how #OWS is the start of #AmericanFall.",http://a2.twimg.com/profile_images/1364089903/Copy_of_cgpb_in_blue_normal.JPG,2011-10-06,5,16,"2011-10-06 05:16:24",N;,cgpb,1775970,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121816055134945280,"Video of NYPD white shirts hitting people with batons; causes chaos.#OWS - #globalrevolution live on http://t.co/FjmGgyrF",http://a1.twimg.com/profile_images/342910578/Profile_Pics_015_crop_pnt_3_normal.JPG,2011-10-06,5,16,"2011-10-06 05:16:25",N;,JLownLaw,82340614,en,,0,"&lt;a href=&quot;http://www.livestream.com&quot; rel=&quot;nofollow&quot;&gt;Chat Widget&lt;/a&gt;" 
121816058343591936,"The whole world is watching. Please RT @GuerillaMonk First hand view of #NYPD #Police brutality: http://t.co/OoYoZqD3 #OWS",http://a2.twimg.com/profile_images/1383032668/I_don_t_like_Mondays_-_kopie__344x570___2__-_kopie__35x120__normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:26",N;,A_Lambillion,281694501,en,GuerillaMonk,27294825,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816076253278209,"RT @PoliticsOfFear: I wish I could go to NYC &amp; operate the water cannons on the dirty, smelly hipster hippies. #ows",http://a2.twimg.com/profile_images/1510609486/facf6a0b-1cfb-4ab1-aae8-5ed07d3d90e5_normal.png,2011-10-06,5,16,"2011-10-06 05:16:30",N;,Libertarian52,36996153,en,,0,"&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;" 
121816078308478976,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a2.twimg.com/profile_images/1395131634/image_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:30",N;,Canarycall,283410708,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816083521998849,"RT @TheNewDeal: The #NYPD are Out of Control. Is This a Free Country or a Middle-East Dictatorship? #OccupyWallStreet #OWS #p2",http://a0.twimg.com/profile_images/1520487152/New_Orleans_Saints___Who_Dat__by_Coldfire_Graphics_normal.png,2011-10-06,5,16,"2011-10-06 05:16:32",N;,markwhitt1,281633180,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816087569514496,"RT @OccupySF: Sixty Department of Public Work's Trucks just showed up. Come now. Call media! #OccupySF #OWS",http://a1.twimg.com/profile_images/302516631/Wanderer19_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:33",N;,Wanderer19,35139438,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121816091793166336,"RT @pixls: Police Club, Pepper Spray #occupywallstreet Protestors http://t.co/29y8flts aerial view #ows",http://a0.twimg.com/profile_images/1522473124/pk2_normal.png,2011-10-06,5,16,"2011-10-06 05:16:34",N;,URSUExternal,265151664,en,,0,"&lt;a href=&quot;http://bit.ly&quot; rel=&quot;nofollow&quot;&gt;bitly&lt;/a&gt;" 
121816093982605312,"@BrettR4763 There are at least 2 distinct flavors of the Tparty.  The newsCorp version and the rPaul. There is a huge dif. #OWS #UNITY",http://a1.twimg.com/profile_images/1258095111/young_frank_zappa_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:34",N;,luxou812,9003332,en,BrettR4763,8310979,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816100756402176,"RT @OccupySantaFe: Pls RT We are mad as hell and we are not going to take it anymore.This may be from a film in the 70's but we really mean it now. #OWS",http://a2.twimg.com/profile_images/1519602636/image_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:36",N;,StargazingFire,395877074,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816103151353856,"Luke Rudkowski beaten &amp; pepper sprayed by NYPD at Wall Street #OWS http://t.co/OXuQuPkF",http://a2.twimg.com/profile_images/805767312/Tom_with_Full_Beard__Online_Pic__normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:36",N;,tommasonic,96657517,no,,0,"&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;" 
121816107215626240,"Police Club, Pepper Spray #OccupyWallStreet Protestors @ Wall Street 10.05.11  http://t.co/bvX8LJNz #OWS #Solidarity",http://a0.twimg.com/profile_images/1553520886/me___suzie_avatar_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:37",N;,TheBookVlogger,185881471,en,,0,"&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;" 
121816107848966144,"Mantap, #OWS @anonops RT @AngieignA: @Maikel_Mangapul RT @Metro_TV: Unjuk Rasa Anti-Wall Street Meluas http://t.co/olFzaaCg",http://a2.twimg.com/profile_images/1561524356/327102394_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:38",N;,Maikel_Mangapul,48819437,in,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;" 
121816108561993728,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a2.twimg.com/profile_images/1457456833/trotsky___me_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:38",N;,diydanna,1366669,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816110306832384,"#ows twice as popular as Congress, more popular than Tea Party  http://t.co/gdCm3NTe",http://a3.twimg.com/profile_images/1280946211/DJthing_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:38",N;,djphilh,187218169,en,,0,"&lt;a href=&quot;http://alienblue.org&quot; rel=&quot;nofollow&quot;&gt;Alien Blue&lt;/a&gt;" 
121816110688518144,"At least give an honest effort to look at #ows and see what it's all about. No major outline, but major problems they all want fixed.",http://a3.twimg.com/profile_images/1423961775/36718_403412728122_500628122_4569738_7469673_n_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:38",N;,CraigLong12,38955177,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816111242153984,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a0.twimg.com/profile_images/904570371/7ac703d6-c42a-421e-a169-6437586a0e42_normal.JPG,2011-10-06,5,16,"2011-10-06 05:16:38",N;,micchiato,2262507,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816111254740992,"RT @tazshedevl  A good summary of what #OccupyWallStreet is all about, imho: bit.ly/nBqtal #p2 #p21 #tlot #OWS #occupymn #wiunion",http://a0.twimg.com/profile_images/1535257075/Packer_bigger_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:38",N;,Spudlovr,241837242,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816111737081856,"RT @UnderdogLib: Works for me! &gt;&gt;&gt;RT @anonops: The New Hashtag is #OWS -- #OccupyWallStreet no more. RT please.",http://a3.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2011-10-06,5,16,"2011-10-06 05:16:38",N;,skweekie,366893184,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816117172895744,"RT timmytink  30,000 protesters joined #OccupyWallStreet today. via @TheEdShow #OWS",http://a3.twimg.com/profile_images/1176547182/profile_picture_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:40",N;,vallie,1376810,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816122558386176,"RT @AnonymousIRC: Anarchists will hate this, but: http://t.co/JqlUbMXi NYPD, you are the #99Percent :-) #OWS",http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2011-10-06,5,16,"2011-10-06 05:16:41",N;,The_Proletarian,417531812,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816124655542272,"No, they fear me and my soap. RT @CalFireNews: I find the tough guy talk amusing it shows your afraid of the #OWS movement...",http://a2.twimg.com/profile_images/1539299336/Kurt_May_2011_No_1_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:42",N;,KurtSchlichter,90965542,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816132008157184,"RT @BlackLagooner: Amazing diverse, dynamic, passionate, tireless, inspiring folks at @OccupySeattle #OccupySeattle. Only thing we need more of is: YOU! #OWS",http://a0.twimg.com/profile_images/1140072571/robinprofile2_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:43",N;,robinjpearson,409785529,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816134608617472,"RT @angelsavant: Hey @OpWallStreet do u think the morning crowd will swell enuf to sent flanks to Every stinking msm AM crap show with fan windows? #ows",http://a1.twimg.com/profile_images/1552667358/occupyWallStreet_normal.JPG,2011-10-06,5,16,"2011-10-06 05:16:44",N;,OpWallStreet,402785185,en,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;" 
121816135510392832,"RT @OccupyWallSt: Let's stop the hash tag soup and use #ows  for OccupyWallStreet",http://a3.twimg.com/profile_images/952408821/Moodyman_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:44",N;,steadyblogging,3212780,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816141055262721,"&quot; #America has begun to censor the #Internet.&quot; -Orwell's Armchair #twitter #ows http://t.co/J8HmZBSr",http://a2.twimg.com/profile_images/1362909408/hollerith_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:45",N;,burgerbuilders,143597105,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816145589309440,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a3.twimg.com/profile_images/1558552772/100f39f5-0b7e-4092-a507-19f08e1ad858_normal.png,2011-10-06,5,16,"2011-10-06 05:16:47",N;,bluedutchess726,146650974,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816150576349184,"#OccupySF needs everyone they can get right now, check out @OccupySF for more info #OWS &lt; Please RT",http://a0.twimg.com/profile_images/1573389735/140_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:48",N;,PyreBorn,1739427,en,,0,"&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;" 
121816153482997760,"RT @TimothyS: Love Michael Moore's voice echoed by the people! Wonderful display of our democratic #OWS movement. http://t.co/OCB1UEBB @MMFlint",http://a1.twimg.com/profile_images/1451836351/beardjude_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:48",N;,jcporter1,9886827,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816157073317889,"New York Chant : &quot;Banks got bailed out, we got Sold Out #OWS #auspol ...No Different to OZ really...Gillard/Rudd Bailed out Banks in GFC1,",http://a0.twimg.com/profile_images/64637900/Don_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:49",N;,pyrmontvillage,690678,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816162387496960,"RT @anonops: #OWS -  Park has extra police / barricades around it right now 12:20AM LIVE right now &gt;&gt; http://t.co/w8CoaQhM",http://a0.twimg.com/profile_images/1520487152/New_Orleans_Saints___Who_Dat__by_Coldfire_Graphics_normal.png,2011-10-06,5,16,"2011-10-06 05:16:51",N;,markwhitt1,281633180,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;" 
121816164996366336,"RT @timmytink: 30,000 protesters joined #OccupyWallStreet today. via @TheEdShow  #OWS",http://a3.twimg.com/profile_images/1532608676/Lighthouse_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:51",N;,franniebobannie,1950087,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816172919394304,"RT @dominicksaia: Obama advisor Daley says #OWS  not helpful/Sorry to f*ck*ng inconvenience you Bill/Move to the left or move out the way",http://a3.twimg.com/profile_images/1292173410/redHeadband_your_mouth_to_globes_ear_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:53",N;,NationalReset,5927289,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816192481628160,"RT @PoliticsOfFear: I wish I could go to NYC &amp; operate the water cannons on the dirty, smelly hipster hippies. #ows",http://a0.twimg.com/profile_images/1512415004/Picture_002_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:58",N;,GRTHEGREATEST1,394823721,en,,0,"&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;" 
121816194004156416,"RT @PhattyF: It will RT @HumanityCritic I really hope #OWS doesn't get hijacked by false equivalency, &quot;Third Way&quot; motherfuckers like Dylan Ratigan.",http://a1.twimg.com/profile_images/1170348573/101119pett.standalone.prod_affiliate.79.McConnell.earteabag_normal.gif,2011-10-06,5,16,"2011-10-06 05:16:58",N;,kyduchess,136747424,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816198391414784,"@BillZucker This is why #ows is so important. We need to stand up, put our collective foot down, and tell them we will not tolerate it!",http://a2.twimg.com/profile_images/1479671482/165130_10150386579895167_893155166_16632425_2311261_n_normal.jpg,2011-10-06,5,16,"2011-10-06 05:16:59",N;,xBigHausx,379879774,en,BillZucker,3298639,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816201625206784,"Hey #OWS #Occupiers. Why don't you take a minute to politely let @ErinBurnettCNN know: &quot;Yeah, Erin. Seriously. These are our demands.&quot;",http://a0.twimg.com/profile_images/1570379904/OccupyTogether_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:00",N;,OccupyMainSt,409786713,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816228619751424,"RT @PoliticsOfFear: I wish I could go to NYC &amp; operate the water cannons on the dirty, smelly hipster hippies. #ows",http://a1.twimg.com/profile_images/1570803578/American_flag_eagle_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:06",N;,OccupySomething,418273451,en,,0,"&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;" 
121816231778074625,"Here Come The Unions! #OccupyWallST #OWS #OccupyTogether #Labor #1U http://t.co/mnWRwm1N",http://a1.twimg.com/profile_images/61369174/MotherJonesButton_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:07",N;,JoesUnionReview,1879880,en,,0,"&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;" 
121816235716513792,"@CraigR3521 No, but I would. It would be fun. A Hipster Slip &amp; Slide. #ows",http://a2.twimg.com/profile_images/1156139238/IMG_0528_normal.JPG,2011-10-06,5,17,"2011-10-06 05:17:08",N;,PoliticsOfFear,9661030,en,CraigR3521,228528849,"&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;" 
121816256696434688,"Other video was taken off youtube, here's another version: http://t.co/qr1FGqXz #OWS",http://a0.twimg.com/profile_images/1396764476/Untitled-3_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:13",N;,RyanHigginsRyan,20453455,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816263709310976,"RT @TorianBrown: Asked about #OccupyWallStreet, @TheHermanCain says poor people have only themselves to blame. He is a true IDIOT! #OWS  http://t.co/VEk9Wo9v",http://a1.twimg.com/profile_images/1552667358/occupyWallStreet_normal.JPG,2011-10-06,5,17,"2011-10-06 05:17:15",N;,OpWallStreet,402785185,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816265756127232,"RT @OccupyAnchorage: “@aldrichj: Live from #occupyanchorage #occupywallst http://t.co/0HeZBKmP” #ows",http://a3.twimg.com/profile_images/1419755600/scarecrowgasmask_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:15",N;,strawprophet,197773979,it,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121816271087083521,"RT @WeOccupyAmerica: #OWS protesters beaten, clubbed, stomped. http://t.co/DReauWll Video from inside paddy wagon.",http://a2.twimg.com/profile_images/1572047596/image_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:16",N;,okiebowl,49195265,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816276308996096,"RT @OccupySF: Call and leave a message NOW! SF Board of Supervisors: (415) 554-5184  #OWS #OccupySF",http://a2.twimg.com/profile_images/1270081181/hoo1_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:18",N;,HeartOfOrion,110429552,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121816276455800832,"RT @majorityfm: Hey! Mainstream Media! #OccupyWallStreet Doesn't NEED a List of Demands! - VIDEO: http://t.co/DbO24gIG #p2 #occupywallst #ows",http://a0.twimg.com/profile_images/1247748657/wallflower_copy_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:18",N;,JennaRayJedi,232650740,en,,0,"&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;" 
121816282277494784,"RT @TheNewDeal: First they ignore you, then they laugh at you, then they fight you, then you win. - Gandhi #OccupyWallStreet #OWS #p2",http://a0.twimg.com/profile_images/1208016625/Snapshot_20110105_5_normal.JPG,2011-10-06,5,17,"2011-10-06 05:17:19",N;,rowan_celeste,2187843,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121816283808399360,"RT @PirateWench: Where are the Paul Family Libertarians fucknuts standing up for the protesters? LIBERTY only for teabaggers and thuglicans? Yeah right  #OWS",http://a2.twimg.com/profile_images/1391362009/f6eedea1-f7e0-4f3a-8e3a-ada9b0c79c51_normal.png,2011-10-06,5,17,"2011-10-06 05:17:19",N;,Sinj1,19496024,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121816284869570560,"http://t.co/6RuA8M03 #ows",http://a0.twimg.com/profile_images/1556361253/ColorTouch-1315115446605_normal.jpg,2011-10-06,5,17,"2011-10-06 05:17:20",N;,Jeannie_Hartley,160921099,pl,,0,"&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;" 
