website,reach,flowimpact
sgnet.cc,2.2427810485001402e-05,27.0
douxie.cn,2.2427810485001402e-05,8.0
65f.net,2.2427810485001402e-05,161.00735662733084
58kuku.com,2.2427810485001402e-05,3.0
ggsafe.cn,2.2427810485001402e-05,4.0
china-ota.com,2.2427810485001402e-05,13.0
3fwork.com,2.2427810485001402e-05,8.0
intel.cn,2.2427810485001402e-05,21.0
q1a1z1.com,2.2427810485001402e-05,42.0
dawenxue.org,2.2427810485001402e-05,14.0
exbib.net,2.2427810485001402e-05,11.0
872.cc,2.2427810485001402e-05,3.0
google.fr,2.2427810485001402e-05,15.0
96020111.com,2.2427810485001402e-05,3.0
sms.　　　　　　　　　　　　　　　　,2.2427810485001402e-05,3.0
zdnet.com.cn,2.2427810485001402e-05,17.0
bjbys.com,2.2427810485001402e-05,3.0
romwang.com,2.2427810485001402e-05,7.0
cdncomputer.com,2.2427810485001402e-05,12.004337490410741
mtslash.com,2.2427810485001402e-05,23.0
xy.com,2.2427810485001402e-05,9.0
zhajinhua.info,2.2427810485001402e-05,248.0
monternet.comr,2.2427810485001402e-05,5.0
dmtry.com,2.2427810485001402e-05,5.0
fwsir.com,2.2427810485001402e-05,21.0
alilaopo.com,2.2427810485001402e-05,7.0
hoodong.com,2.2427810485001402e-05,3.0
airad.com,2.2427810485001402e-05,31.0
specificclick.net,2.2427810485001402e-05,5.0
zhesm.com,2.2427810485001402e-05,33.0
collective-media.net,2.2427810485001402e-05,3.0
qianpincdn.com,2.2427810485001402e-05,20.0
speedtong.net,2.2427810485001402e-05,38.0
350c.com,2.2427810485001402e-05,10.0
cp2y.com,2.2427810485001402e-05,28.0
trustlogo.com,2.2427810485001402e-05,4.0
kanjia.com,2.2427810485001402e-05,17.0
pedaily.cn,2.2427810485001402e-05,4.0
ppnba.net,2.2427810485001402e-05,16.0
idoing3d.com,2.2427810485001402e-05,3.0
mayitek.com,2.2427810485001402e-05,3.0
cuzuu.com,2.2427810485001402e-05,16.0
sexjk.com,2.2427810485001402e-05,9.0
tsfui.com,2.2427810485001402e-05,29.0
9699.org,2.2427810485001402e-05,3.0
kanvcd.cc,2.2427810485001402e-05,3.9999999999999982
44nini.com,2.2427810485001402e-05,10.0
misun.cn,2.2427810485001402e-05,5.0
shenghuojia.com,2.2427810485001402e-05,9.0
menglu.com,2.2427810485001402e-05,5.063301282051282
gxrc.com,2.2427810485001402e-05,4.0
sasmz.com,2.2427810485001402e-05,6.0
scdaily.cn,2.2427810485001402e-05,15.999999999999973
iam139.com,2.2427810485001402e-05,4.0
2125.com,2.2427810485001402e-05,7.0
adtcos.info,2.2427810485001402e-05,15.0
miqi.cn,2.2427810485001402e-05,31.0
gogolove.net,2.2427810485001402e-05,172.00093311993308
squid-cache.org,2.2427810485001402e-05,4.0
takefoto.cn,2.2427810485001402e-05,14.0
williamlong.info,2.2427810485001402e-05,20.0
mamashai.com,2.2427810485001402e-05,14.0
1957.cn,2.2427810485001402e-05,3.0
likeface.com,2.2427810485001402e-05,4.0
6373.com,2.2427810485001402e-05,3.0
bokon.net,2.2427810485001402e-05,25.0
xxt.cn,2.2427810485001402e-05,5.0
adfuture.cn,2.2427810485001402e-05,3.0
99fund.com,2.2427810485001402e-05,65.0
top100.cn,2.2427810485001402e-05,5.0
sh928.com,2.2427810485001402e-05,6.0
nop.cn,2.2427810485001402e-05,6.0
taoguba.com.cn,2.2427810485001402e-05,53.0
exitgames.com,2.2427810485001402e-05,3.0
inparishousing.com,2.2427810485001402e-05,5.0
no5.com.cn,2.2427810485001402e-05,4.0
shucang.org,2.2427810485001402e-05,9.0
timeoutcn.com,2.2427810485001402e-05,3.0
beva.com,2.2427810485001402e-05,14.0
myip.cn,2.2427810485001402e-05,3.0
360che.com,2.2427810485001402e-05,15.0
dotoyou.net,2.2427810485001402e-05,6.0
huohu123.com,2.2427810485001402e-05,41.0
1382828.com,2.2427810485001402e-05,7.0
dqccc.com,2.2427810485001402e-05,8.0
zx6622.com,2.2427810485001402e-05,6.0
dxrc.cn,2.2427810485001402e-05,4.0
53.net,2.2427810485001402e-05,122.0
haipin.com,2.2427810485001402e-05,25.0
instantnow.jp,2.2427810485001402e-05,20.0
webkaka.com,2.2427810485001402e-05,19.0
dygod.net,2.2427810485001402e-05,14.0
tuv8.cn,2.2427810485001402e-05,12.0
xx222.net,2.2427810485001402e-05,6.0
sc.cc,2.2427810485001402e-05,6.0
wfinfo.cn,2.2427810485001402e-05,240.0
wnety.com,2.2427810485001402e-05,3.0
wowotuan.com,2.2427810485001402e-05,6.0
mosa86.com,2.2427810485001402e-05,49.99999999999997
hmeili.com,2.2427810485001402e-05,7.0
rtyst.net,2.2427810485001402e-05,66.0
brandoc.cn,2.2427810485001402e-05,3.0
okokw.com,2.2427810485001402e-05,5.0
kafan.cn,2.2427810485001402e-05,6.0
taojia8.com!iphone,2.2427810485001402e-05,11.0
sqsxs.com,2.2427810485001402e-05,17.0
yeahsdk.com,2.2427810485001402e-05,431.0
jiandan100.cn,2.2427810485001402e-05,5.0
jinjianginns.com,2.2427810485001402e-05,7.0
groupon.com,2.2427810485001402e-05,11.0
kuyiso.com,2.2427810485001402e-05,16.0
xiaxin88.com,2.2427810485001402e-05,5.0
ac.jp,2.2427810485001402e-05,48.0
eetxt.com,2.2427810485001402e-05,4.0
qq896.tk,2.2427810485001402e-05,5.0
kbdyw.com,2.2427810485001402e-05,9.0
dreamingame.net,2.2427810485001402e-05,20.0
vmod.cn,2.2427810485001402e-05,4.0
ozzaw.com,2.2427810485001402e-05,7.0
buyfine.net,2.2427810485001402e-05,12.0
edu.hk,2.2427810485001402e-05,5.0
artingames.com,2.2427810485001402e-05,4.0
cmcore.com,2.2427810485001402e-05,4.0
itravelqq.com,2.2427810485001402e-05,4.0
defcon5.biz,2.2427810485001402e-05,4.0
chn112.com,2.2427810485001402e-05,4.0
kyimg.com,2.2427810485001402e-05,19.0
yibizi.com,2.2427810485001402e-05,6.0
getclicky.com,2.2427810485001402e-05,6.0
gongfubb.com,2.2427810485001402e-05,21.0
alwaysmkt.com,2.2427810485001402e-05,14.0
06abc.com,2.2427810485001402e-05,25.0
getempower.com,2.2427810485001402e-05,12.999999999999984
jinghua.com,2.2427810485001402e-05,8.0
qd4a.com,2.2427810485001402e-05,3.0
mtimg.net,2.2427810485001402e-05,11.0
55126.cn,2.2427810485001402e-05,3.0
ltpic.cn,2.2427810485001402e-05,3.0
match.com,2.2427810485001402e-05,831.0
1qtech.cn,2.2427810485001402e-05,30.0
nbbswa.com,2.2427810485001402e-05,7.0
audioscrobbler.com,2.2427810485001402e-05,10.0
62.215,2.2427810485001402e-05,7.0
haypinews.com,2.2427810485001402e-05,16.0
gamerlol.com,2.2427810485001402e-05,6.0
kingdun.net,2.2427810485001402e-05,8.0
j1.com,2.2427810485001402e-05,7.0
2265.com,2.2427810485001402e-05,18.0
ppp36.com,2.2427810485001402e-05,8.00165372498524
biyi.net,2.2427810485001402e-05,4.0
sfacg.com,2.2427810485001402e-05,15.0
wodemp3.com,2.2427810485001402e-05,21.0
chinaluxus.com,2.2427810485001402e-05,4.0
hxjw.cn,2.2427810485001402e-05,3.0
chinayigou.com,2.2427810485001402e-05,4.0
camera360.us,2.2427810485001402e-05,3.0
4009009009.cn,2.2427810485001402e-05,32.0
quwan.com,2.2427810485001402e-05,7.0
ijita.com,2.2427810485001402e-05,152.0
sneakerfreaker.com,2.2427810485001402e-05,5.0
zhuoku.com,2.2427810485001402e-05,4.0
x5yin.com,2.2427810485001402e-05,23.0
jifenzhong.com,2.2427810485001402e-05,21.0
quickoffice.com,2.2427810485001402e-05,11.0
ctmus.cn,2.2427810485001402e-05,4.0
fdcew.com,2.2427810485001402e-05,16.0
junzige.com,2.2427810485001402e-05,8.0
mylifeonline.cn,2.2427810485001402e-05,37.0
818.com,2.2427810485001402e-05,36.0
mobby.cn,2.2427810485001402e-05,38.0
mpmotrk.com,2.2427810485001402e-05,6.0
818cdn.com,2.2427810485001402e-05,14.0
gangqinpu.com,2.2427810485001402e-05,18.0
kuche.com,2.2427810485001402e-05,7.0
yaofang.cn,2.2427810485001402e-05,285.0000000000007
jttop.com,2.2427810485001402e-05,5.0
83000000.com,2.2427810485001402e-05,3.0
51mta.com,2.2427810485001402e-05,3.0
mediafire.com,2.2427810485001402e-05,3.0
hyperpromote.com,2.2427810485001402e-05,5.0
bdwebgames.com,2.2427810485001402e-05,4.0
jiqingtu.com,2.2427810485001402e-05,18.0
ixingji.com,2.2427810485001402e-05,15.0
taobaibao.com,2.2427810485001402e-05,3.0
av123.us,2.2427810485001402e-05,4.0
mama100.com,2.2427810485001402e-05,38.0
qdwenxue.com,2.2427810485001402e-05,4.0
relestar.com,2.2427810485001402e-05,5.0
playmemoriesonline.com,2.2427810485001402e-05,8.0
caissa.com.cn,2.2427810485001402e-05,18.0
smule.com,2.2427810485001402e-05,164.0
ciyuange.com.cn,2.2427810485001402e-05,19.0
buyiju.com.cn,2.2427810485001402e-05,11.0
bestwisheskyo.com,2.2427810485001402e-05,9.0
huanxia.com,2.2427810485001402e-05,9.0
gzzxlj.com,2.2427810485001402e-05,35.0
ebiotrade.com,2.2427810485001402e-05,62.0
51pzh.com,2.2427810485001402e-05,29.0
iku114.com,2.2427810485001402e-05,7.0
anan-air.com,2.2427810485001402e-05,81.0
yys6688.com,2.2427810485001402e-05,4.0
malaclc.com,2.2427810485001402e-05,3.0
139shop.com,2.2427810485001402e-05,11.0
yidodo.net,2.2427810485001402e-05,34.0
yyjdpm.net,2.2427810485001402e-05,35.0
weijuju.com,2.2427810485001402e-05,5.0
healthlodgee.com,2.2427810485001402e-05,33.0
qqdaili.com,2.2427810485001402e-05,8.0
unionsy.com,2.2427810485001402e-05,7.0
520pu.com,2.2427810485001402e-05,18.0
motrixi.com,2.2427810485001402e-05,3.0
ptx123.com,2.2427810485001402e-05,25.0
yodao.com,2.2427810485001402e-05,4.0
xincheping.com,2.2427810485001402e-05,12.0
originatorkids.com,2.2427810485001402e-05,9.0
kkkbo.com,2.2427810485001402e-05,15.0
mdzypfbyy.com,2.2427810485001402e-05,40.0
ql18.com.cn,2.2427810485001402e-05,4.0
keaitz.com,2.2427810485001402e-05,5.0
wxapi.cn,2.2427810485001402e-05,3.0
2013mimi.com,2.2427810485001402e-05,16.0
kicksonfire.net,2.2427810485001402e-05,174.0
uya100.com,2.2427810485001402e-05,5.0
cmstop.com,2.2427810485001402e-05,3.0
kekan.com,2.2427810485001402e-05,5.0
vipcn.com,2.2427810485001402e-05,20.999999999999982
qjwm.com,2.2427810485001402e-05,46.0
veinteractive.com,2.2427810485001402e-05,15.0
pudn.com,2.2427810485001402e-05,12.0
bmzones.com,2.2427810485001402e-05,4.0
mxhichina.com,2.2427810485001402e-05,18.0
favicon.ico,2.2427810485001402e-05,4.0
appfun.cn,2.2427810485001402e-05,7.0
uiyi.cn,2.2427810485001402e-05,5.0
eshu888.com,2.2427810485001402e-05,25.0
junph.com,2.2427810485001402e-05,31.0
nicekicks.com,2.2427810485001402e-05,59.0
tonicare.cn,2.2427810485001402e-05,4.9999999999999964
kuaiganwo.com,2.2427810485001402e-05,19.0
adauu.com,2.2427810485001402e-05,4.0
sxmingjiu.com,2.2427810485001402e-05,4.0
sjq.cn,2.2427810485001402e-05,4.0
qoo10.cn,2.2427810485001402e-05,11.0
pec.com.cn,2.2427810485001402e-05,507.9999999999997
springtour.com,2.2427810485001402e-05,5.0
tuyaya.com,2.2427810485001402e-05,3.0
coudoudou.com,2.2427810485001402e-05,4.0
xk7t.com,2.2427810485001402e-05,74.0
winekee.com,2.2427810485001402e-05,4.0
kingfisherapps.info,2.2427810485001402e-05,5.0
livepcsupport.com,2.2427810485001402e-05,56.0
lkgame.com,2.2427810485001402e-05,124.0
dage.cc,2.2427810485001402e-05,5.0
good.com,2.2427810485001402e-05,20.0
getsocialize.com,2.2427810485001402e-05,5.0
shxcg.com,2.2427810485001402e-05,3.0
linegame.jp,2.2427810485001402e-05,8.0
dooland.com,2.2427810485001402e-05,9.0
batteryacid.org,2.2427810485001402e-05,4.0
qqflash.org,2.2427810485001402e-05,4.0
coolpad.cn,2.2427810485001402e-05,61.0
youdaili.cn,2.2427810485001402e-05,31.0
tianqiyubao.org,2.2427810485001402e-05,13.0
leakdeals.com,2.2427810485001402e-05,37.0
yundasys.com,2.2427810485001402e-05,27.0
sududa.com,2.2427810485001402e-05,50.0
eastbay.com,2.2427810485001402e-05,6.0
sneakernews.com,2.2427810485001402e-05,74.0
dasewang1.com,2.2427810485001402e-05,5.0
114.com.cn,2.2427810485001402e-05,95.0
happy001.com,2.2427810485001402e-05,5.0
36.85,2.2427810485001402e-05,8.0
dushiwenxue.com,2.2427810485001402e-05,5.0
cxwlkj.net,2.2427810485001402e-05,5.0
ironforce.net,2.2427810485001402e-05,10.0
wsxaaa.com,2.2427810485001402e-05,3.0
9588.com,2.2427810485001402e-05,7.0
esteelauder.com,2.2427810485001402e-05,25.0
artrade.com,2.2427810485001402e-05,29.0
ztgamail.com,2.2427810485001402e-05,127.0
64365.com,2.2427810485001402e-05,13.0
9917.com,2.2427810485001402e-05,52.0
doublesz.com,2.2427810485001402e-05,3.0
897pk.com,2.2427810485001402e-05,5.0
1066.cn,2.2427810485001402e-05,16.0
gigaget.com,2.2427810485001402e-05,15.0
renrenzhe.com,2.2427810485001402e-05,6.0
ifortzone.com,2.2427810485001402e-05,7.0
tingclass.net,2.2427810485001402e-05,43.0
showone.com.cn,2.2427810485001402e-05,5.0
hunanzhibo.com,2.2427810485001402e-05,75.00673031404857
kkxxse.com,2.2427810485001402e-05,15.0
yunci4.com,2.2427810485001402e-05,8.0
bluesoleil.com,2.2427810485001402e-05,3.0
iphone-ebook.cn,2.2427810485001402e-05,3.0
xixik.net,2.2427810485001402e-05,12.0
tvyugao.com,2.2427810485001402e-05,5.0
cifnews.com,2.2427810485001402e-05,16.0
vicp.cc,2.2427810485001402e-05,8.0
me4399.com,2.2427810485001402e-05,293.0
jcard.cn,2.2427810485001402e-05,119.0
gmacsaic.net,2.2427810485001402e-05,20.0
dba-tech.net,2.2427810485001402e-05,4.0
eachinfo.com,2.2427810485001402e-05,11.0
xunchi.com,2.2427810485001402e-05,5.0
lequ.com,2.2427810485001402e-05,6.0
yes515.com,2.2427810485001402e-05,23.0
duolingo.com,2.2427810485001402e-05,3.0
cupdata.com,2.2427810485001402e-05,8.0
openclik.com,2.2427810485001402e-05,6.0
hot-mob.com,2.2427810485001402e-05,4.0
xishiwang.com,2.2427810485001402e-05,16.0
win7china.com,2.2427810485001402e-05,16.0
oorsprong.org,2.2427810485001402e-05,27.0
60606161.net,2.2427810485001402e-05,14.0
sdb.com.cn,2.2427810485001402e-05,8.0
guqu.net,2.2427810485001402e-05,36.0
sydimg.com,2.2427810485001402e-05,3.0
icicq.com,2.2427810485001402e-05,25.0
yyruan.com,2.2427810485001402e-05,12.0
931wg.com,2.2427810485001402e-05,3.0
diyigaokao.com,2.2427810485001402e-05,8.0
realone.com,2.2427810485001402e-05,4.0000000000000036
lcicq.com,2.2427810485001402e-05,18.0
yayaimg.com,2.2427810485001402e-05,14.0
163888.net,2.2427810485001402e-05,25.00000000000001
appnav.cn,2.2427810485001402e-05,5.0
zzzimg.com,2.2427810485001402e-05,12.0
taomato.com,2.2427810485001402e-05,9.0
tc0q.com,2.2427810485001402e-05,3.0
zudemi.com,2.2427810485001402e-05,17.0
akamaistream.net,2.2427810485001402e-05,4.0
sssc.cn,2.2427810485001402e-05,10.0
livnj.com,2.2427810485001402e-05,11.0
angrybirdsgame.com,2.2427810485001402e-05,3.0
ruitx.cn,2.2427810485001402e-05,3.0
e95555.cn,2.2427810485001402e-05,3.0
bjjypx.com,2.2427810485001402e-05,14.0
img006.com,2.2427810485001402e-05,4.0
fodizi.com,2.2427810485001402e-05,3.0
959.cn,2.2427810485001402e-05,11.0
8kkku.com,2.2427810485001402e-05,6.0
myfonts.net,2.2427810485001402e-05,3.0
c-c.com,2.2427810485001402e-05,19.0
52blackberry.com,2.2427810485001402e-05,19.0
anquanweb.com,2.2427810485001402e-05,5.0
66wz.com,2.2427810485001402e-05,9.0
97book.cc,2.2427810485001402e-05,22.0
aispeech.com,2.2427810485001402e-05,21.0
tmallcdn.com,2.2427810485001402e-05,8.0
choicestream.com,2.2427810485001402e-05,4.0
fishsticksgames.com,2.2427810485001402e-05,10.0
epicc.com.cn,2.2427810485001402e-05,90.0
09635.com,2.2427810485001402e-05,4.0
fruitninja.com,2.2427810485001402e-05,9.0
cg070.net,2.2427810485001402e-05,440.0
yulebaby.com,2.2427810485001402e-05,7.0
huakang.com,2.2427810485001402e-05,36.0
xda.cn,2.2427810485001402e-05,26.0
22.cn,2.2427810485001402e-05,22.0
qkang.com,2.2427810485001402e-05,52.00189252814637
weizhang8.cn,2.2427810485001402e-05,83.0
uicp.net,2.2427810485001402e-05,3.0
manmankan.com,2.2427810485001402e-05,11.0
bjlot.com,2.2427810485001402e-05,94.0
itools.cn,2.2427810485001402e-05,4.0
caifutong.com.cn,2.2427810485001402e-05,7.0
chinabaike.com,2.2427810485001402e-05,4.0
ko69.info,2.2427810485001402e-05,4.0
tujiao.com,2.2427810485001402e-05,7.0
ggcj.com,2.2427810485001402e-05,16.0
cn5135.com,2.2427810485001402e-05,9.0
homesheephome2.com,2.2427810485001402e-05,4.0
zhuimeiju.com,2.2427810485001402e-05,9.0
kadang.cn,2.2427810485001402e-05,48.0
sogaoqing.com,2.2427810485001402e-05,13.0
18.net,2.2427810485001402e-05,144.0
imageshack.us,2.2427810485001402e-05,14.000000000000005
cnstock.com,2.2427810485001402e-05,7.0
life134.com,2.2427810485001402e-05,43.0
xmnn.cn,2.2427810485001402e-05,4.0
barrac.net,2.2427810485001402e-05,23.0
injuredthevictim.org,2.2427810485001402e-05,3.0
ss256.com,2.2427810485001402e-05,7.0
ushi.com,2.2427810485001402e-05,20.0
qianbao666.com,2.2427810485001402e-05,114.0043374904107
bds_flvrrz.cpm,2.2427810485001402e-05,9.0
ford.com.cn,2.2427810485001402e-05,17.0
taihuzimi.com,2.2427810485001402e-05,17.0
hismarttv.com,2.2427810485001402e-05,139.0
coo8g.com,2.2427810485001402e-05,6.0
qunsen.net,2.2427810485001402e-05,3.0
aaac33.com,2.2427810485001402e-05,9.0
youversion.com,2.2427810485001402e-05,6.0
sj528.com,2.2427810485001402e-05,4.0
www.bj,2.2427810485001402e-05,4.0
beautyinmyheart.com,2.2427810485001402e-05,21.0
jqw.com,2.2427810485001402e-05,8.0
sogou-inc.com,2.2427810485001402e-05,4.0
qianrou.net,2.2427810485001402e-05,98.0
imoney.com.cn,2.2427810485001402e-05,15.0
cqzg.cn,2.2427810485001402e-05,12.0
tpqq.com,2.2427810485001402e-05,5.0
gstbrd.com,2.2427810485001402e-05,9.0
bxrbk.com,2.2427810485001402e-05,4.0
getbootstrap.com,2.2427810485001402e-05,3.0
kingnet.com,2.2427810485001402e-05,224.0
pianpianapp.com,2.2427810485001402e-05,5.0
ebay.cn,2.2427810485001402e-05,22.0
zm7.cn,2.2427810485001402e-05,25.0
uistore.net,2.2427810485001402e-05,8.0
aikanvod.com,2.2427810485001402e-05,6.0
hao.,2.2427810485001402e-05,4.0
weizhangwang.com,2.2427810485001402e-05,30.0
playpink.com,2.2427810485001402e-05,9.0
appcamelot.com,2.2427810485001402e-05,17.0
iedianxin.com,2.2427810485001402e-05,6.0
genanx.com,2.2427810485001402e-05,27.0
ems.com.cn,2.2427810485001402e-05,16.0
zhongkao.com,2.2427810485001402e-05,9.0
yihedw.com,2.2427810485001402e-05,6.0
f2pool.com,2.2427810485001402e-05,21.0
quantcount.com,2.2427810485001402e-05,32.0
wapdzs.com,2.2427810485001402e-05,17.0
fyjs.cn,2.2427810485001402e-05,11.0
cngba.com,2.2427810485001402e-05,5.0
ttyfund.com,2.2427810485001402e-05,9.0
nbd.com.cn,2.2427810485001402e-05,44.0
11684.net,2.2427810485001402e-05,5.0
binhuo.com,2.2427810485001402e-05,20.0
gtuu.com,2.2427810485001402e-05,5.0
media.net,2.2427810485001402e-05,4.0
avazu.cn,2.2427810485001402e-05,9.0
99vk.com,2.2427810485001402e-05,4.0
qqwangming.org,2.2427810485001402e-05,28.0
cnssssl.com,2.2427810485001402e-05,3.0
5nd.com,2.2427810485001402e-05,30.0
myfs.info,2.2427810485001402e-05,4.0
xpicus.com,2.2427810485001402e-05,15.0
maxpda.com,2.2427810485001402e-05,58.0
51youpin.com,2.2427810485001402e-05,5.0
vdisk.me,2.2427810485001402e-05,9.0
vtigu.com,2.2427810485001402e-05,14.0
chinamobileads.com,2.2427810485001402e-05,8.0
ufrun.com,2.2427810485001402e-05,4.0
kdvod.com,2.2427810485001402e-05,5.0
matrixrewriter.com,2.2427810485001402e-05,3.0
jumpgames.com,2.2427810485001402e-05,150.0
sbkk8.cn,2.2427810485001402e-05,21.0
go-gddq.com,2.2427810485001402e-05,3.0
tigu.cn,2.2427810485001402e-05,41.0
jollywiz.cn,2.2427810485001402e-05,6.0
mkhoj.com,2.2427810485001402e-05,3.0
cooli.cn,2.2427810485001402e-05,6.0
zhuokearts.com,2.2427810485001402e-05,3.0
gov.hk,2.2427810485001402e-05,3.0
51ipapxl.com,2.2427810485001402e-05,5.0
or.jp,2.2427810485001402e-05,9.0
rmgserving.com,2.2427810485001402e-05,9.005980400852215
fm1039.com,2.2427810485001402e-05,44.0
jtvnw.net,2.2427810485001402e-05,4.0
kuaipandata.com,2.2427810485001402e-05,36.0
178980.com,2.2427810485001402e-05,3.0
51mag.com,2.2427810485001402e-05,18.0
htinns.com,2.2427810485001402e-05,4.0
lingoes.cn,2.2427810485001402e-05,8.0
skyscanner.net,2.2427810485001402e-05,13.0
hkbici.com,2.2427810485001402e-05,7.0
ymabang.com,2.2427810485001402e-05,31.0
wan11111.com,2.2427810485001402e-05,10.0
mygolbs.com,2.2427810485001402e-05,6.0
tiger16888.com,2.2427810485001402e-05,5.0
buysp.com,2.2427810485001402e-05,3.0
mnks.org,2.2427810485001402e-05,308.0
bwlc.net,2.2427810485001402e-05,54.0
wiki8.com,2.2427810485001402e-05,12.0
flighttycoon.com,2.2427810485001402e-05,145.0
chinaemail.com.cn,2.2427810485001402e-05,3.0
kxbwz.com,2.2427810485001402e-05,10.0
cxense.com,2.2427810485001402e-05,11.0
ifoxmail.com.cn,2.2427810485001402e-05,5.0
aiwan4399.com,2.2427810485001402e-05,8.0
astd.cn,2.2427810485001402e-05,96.99999999999994
com.so,2.2427810485001402e-05,4.0
hiad365.com,2.2427810485001402e-05,12.0
my399.com,2.2427810485001402e-05,3.0
highcharts.com,2.2427810485001402e-05,9.0
yokamen.cn,2.2427810485001402e-05,5.0
luckao.com,2.2427810485001402e-05,172.0
800vod.com,2.2427810485001402e-05,44.0
izhimei.com,2.2427810485001402e-05,8.0
365shu.net,2.2427810485001402e-05,16.0
zuzuche.net,2.2427810485001402e-05,3.0
anthropologie.com,2.2427810485001402e-05,4.0
googlepages.com,2.2427810485001402e-05,8.0
criteo.net,2.2427810485001402e-05,3.0
canon.com.cn,2.2427810485001402e-05,4.0
ykw18.com,2.2427810485001402e-05,17.0
into4g.mobi,2.2427810485001402e-05,4.0
77i.cc,2.2427810485001402e-05,3.0
superlife.ca,2.2427810485001402e-05,4.0
pfwx.com,2.2427810485001402e-05,7.0
dayima.us,2.2427810485001402e-05,7.0
163.co,2.2427810485001402e-05,3.0
sxjls.net,2.2427810485001402e-05,4.0
uu11.pw,2.2427810485001402e-05,40.0
mediabrix.com,2.2427810485001402e-05,3.0
yunzhuantang.cn,2.2427810485001402e-05,4.0
nuffnang.com.cn,2.2427810485001402e-05,11.0
ursns.com,2.2427810485001402e-05,7.0
orz.asia,2.2427810485001402e-05,8.0
yijian.com,2.2427810485001402e-05,56.0
bbnwl.cn,2.2427810485001402e-05,9.0
chinaxunhu.com,2.2427810485001402e-05,3.0
doujiao.com,2.2427810485001402e-05,3.0
wangdaizhijia.com,2.2427810485001402e-05,78.0
321see.com,2.2427810485001402e-05,46.0
78day.com,2.2427810485001402e-05,3.0
tbliab.net,2.2427810485001402e-05,12.0
ninikan.com,2.2427810485001402e-05,8.001770999074914
3gtb.com,2.2427810485001402e-05,5.0
cncpa.net,2.2427810485001402e-05,4.0
taijiaobb.cn,2.2427810485001402e-05,4.0
chromeplus.info,2.2427810485001402e-05,7.0
millike.com,2.2427810485001402e-05,176.0
cdnmyspace.cn,2.2427810485001402e-05,7.0
dsti.net,2.2427810485001402e-05,11.0
yymp3.com,2.2427810485001402e-05,18.0
cdn77.net,2.2427810485001402e-05,8.0
zhibo8.com,2.2427810485001402e-05,3.0
iwinner.me,2.2427810485001402e-05,3.0
folou.com,2.2427810485001402e-05,14.0
sitemeter.com,2.2427810485001402e-05,5.0
eshangtu.com,2.2427810485001402e-05,11.0
gtkx.cn,2.2427810485001402e-05,3.0
qiweiwei.info,2.2427810485001402e-05,3.0
jspcn.net,2.2427810485001402e-05,4.0
fkczy.com,2.2427810485001402e-05,9.0
pplock.com,2.2427810485001402e-05,4.0
79wx.net,2.2427810485001402e-05,5.000000000000002
cvcfs.com,2.2427810485001402e-05,3.0
aappcc.com,2.2427810485001402e-05,3.0
wskyo.cn,2.2427810485001402e-05,7.0
10month.com,2.2427810485001402e-05,35.0
quanriai.com,2.2427810485001402e-05,9.0
szdenny.com,2.2427810485001402e-05,5.0
fancyapp.net,2.2427810485001402e-05,3.0
aoota.com,2.2427810485001402e-05,14.0
txt66.com,2.2427810485001402e-05,6.0
eshangtu.net,2.2427810485001402e-05,14.0
abcnews.com,2.2427810485001402e-05,39.0
kuaiapk.com,2.2427810485001402e-05,4.0
idai.ly,2.2427810485001402e-05,10.0
yjsdm.com,2.2427810485001402e-05,4.0
mongodb.org,2.2427810485001402e-05,22.0
caixun.com,2.2427810485001402e-05,23.0
sese90.com,2.2427810485001402e-05,12.0
yue0575.com,2.2427810485001402e-05,7.0
haotui.com,2.2427810485001402e-05,3.0
jpcn1.net,2.2427810485001402e-05,18.0
sooyuu.com,2.2427810485001402e-05,20.0
searchresultsguide.com,2.2427810485001402e-05,4.0
jdtt9999.com,2.2427810485001402e-05,21.0
pwcinternal.com,2.2427810485001402e-05,4.0
weixinju.com,2.2427810485001402e-05,3.0
lopai.net,2.2427810485001402e-05,9.0
grazia.com.cn,2.2427810485001402e-05,49.0
footylivescores.com,2.2427810485001402e-05,8.0
huaqianapp.com,2.2427810485001402e-05,61.0
mobile-market.com.cn,2.2427810485001402e-05,13.0
weibaobei.com.cn,2.2427810485001402e-05,15.0
epic.gm,2.2427810485001402e-05,5.0
ctdsb.net,2.2427810485001402e-05,63.00378556535296
ymatou.com,2.2427810485001402e-05,3.0
yandex.st,2.2427810485001402e-05,13.0
qy960.com,2.2427810485001402e-05,6.0
5205.cc,2.2427810485001402e-05,10.0
ehome5.com,2.2427810485001402e-05,8.0
kx88.net,2.2427810485001402e-05,10.0
rambler.ru,2.2427810485001402e-05,26.0
11pk.net,2.2427810485001402e-05,9.0
9daili.com,2.2427810485001402e-05,8.0
panduola.com,2.2427810485001402e-05,20.0
androidfwp.com,2.2427810485001402e-05,4.0
51mingche.com,2.2427810485001402e-05,14.0
freshgames.com,2.2427810485001402e-05,14.0
796.com,2.2427810485001402e-05,13.0
paragon-software.com,2.2427810485001402e-05,4.0
lindt.cn,2.2427810485001402e-05,45.0
mtgox.com,2.2427810485001402e-05,88.0
lieqi.com,2.2427810485001402e-05,3.0
creativeapis.com,2.2427810485001402e-05,9.0
pengxu.net,2.2427810485001402e-05,5.0
qo5g.com,2.2427810485001402e-05,56.0
2xing.org,2.2427810485001402e-05,4.0
fastcdn.com,2.2427810485001402e-05,5.0
